Label,Tweet
1,"USER itu istilah dari novel komedi mbak, catatan harian menantu sinting WKWKWKWKWK kocak banget, baca deh. mba tipe biasnya yg berkharisma cowo banget gitu?'"
2,"USER USER Itu Pabrik lokasi nya d Belanda, ToloL kok d piara.'"
2,USER Masa kaga tau princess. Udik bener ?'
2,"USER Gua cecann...napa rep"" an pd bilang gua monyet dahh \xf0\x9f\x98\x82'"
1,"USER USER Padahal semua jaringan hidup ya pasti punya potensi jadi habitat cacinglah. Sapi, babi, manusia pun :)))'"
2,USER maju lu sini anjing!!!!! guwe mahu namparinnnnn looooooo brengsek!!!?!!!!!?.!!.!'
2,USER karna kamu mirip tai\xf0\x9f\x98\x8
2,USER USER USER emng tolol si cal jadi laki'
2,USER tai jijay markojay'
2,"USER Gw kan un milih sosiologi ya fi, tp masa di sekolah pemantapannya semua matapelajaran ips harus diikutin. Kan rada bangke :('"
2,USER Mukanya kek minta tolong anjir'
2,USER USER Pingin jilat memek'
1,USER Gapapa goblok yg penting pinter'
2,USER Kaga anjir'
2,USER Iya anjir tau wkwkw. Masa iya gua masih suka sm dia'
2,USER USER USER Lo bilang otak gue belatung bersarang?? Ahhh! Ehhh banci!! Bukannya itu isi otak dan hati lo.. isinya belatung bangke karena kebencian akut lo!! \xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae'
2,USER kirain banci:('
2,USER Gausa diingetin dong kampret luh :((('
2,USER KWWKWKWKWKWKWKWKKW tolol.'
1,USER Ew gue mau budek ah'
2,USER Ada anjir. Idup dimana lu'
2,USER ASU ASU ASUUUU SI KUYAAAAAAAAAAAAA'
2,USER Dengan berat hati gue spg in ni kunyuk satu URL
2,"USER USER USER USER USER USER USER USER USER USER USER USER USER Hanya orang tolol dan idiot yang merasa bahaya kalau dengar kata \xe2\x80\x9chutang\xe2\x80\x9d, dan dijadikan bahan bully pemerintah. Kritik Presiden? Cukup katakan: Pak, jangan sampai Hutang menyebabkan cashflow negara negatif.'"
2,"USER USER Pertanyaan tolol || buktikan dong, jangan cuma katanya2 aja !'"
2,"USER Assalamualaikum..\nsiapa yg bela kresten penyembah bangke yesus busuk itu, ga ada satupun yg bela kresten yg bodoh itu.'"
2,USER KWKWKWKKW TAI GA JADI NIKAH W. lagi berantem w'
2,USER Kamu bau bangke'
2,USER Sok ganteng banget si bencong'
2,"USER USER USER udik banget si cit, udah minum aja /jejelin/ #NIC0TINWEDD'"
2,USER OH YANG KEK GITU:( KALAU NOONA ANAK JALANAN KM ANAK GEMBEL YA?'
2,"USER Solusi? Hahahahaha\nDana haji diambil buat infrastruktur, Duit bpjs buruh bahkan mau diambil juga.\nRakyat semuanya diperes tapi masih minta solusi juga?\nGoblok lo emang. Penjilat tolol'"
2,USER USER kemana aja sinting WKWKWK'
2,"USER Yuhuuuu \nTemen posko yg jadian 2 pasang lhoh... Tapi yagitu... Keknya anget"" tai ayam \xf0\x9f\x98\x85 \nKalo Mb janah sih&gt; bapernya bikin males skripsian\xf0\x9f\x98\x85, pengennya ngumpul terus ma tmn"" hahaha, not always \'bout love lhoh dek bapernya, lbh ke ""kekeluargaan"" nya \xf0\x9f\x98\x82'"
2,USER Belum anjir'
2,USER //; KAN BELUM ANJIR.'
2,"USER ayo pilih alin aja! alin tuh bawel banget semuanya diomongin, ngeliat banci dijalanan aja aku omongin tapi baik kok :('"
2,USER USER KIRAIN BUDEK'
2,USER USER USER USER USER si zonk banyak bacot'
2,USER Gede bacot gede cocot.emang kamu turut andil.dasar mulutnya bedebah.kacung gerombolan jomblo akut sakit jiwa USER'
2,USER goblok nih para alumni 212... sampah'
2,USER Dulu masih bolot ya?'
2,USER kaya banci kali ya'
2,"USER USER USER USER USER USER Ente bagai penyair yang sedang terluka hatinya. Rruarrr biasa! \nBTW.. bangke tikus aja bikin gue jijik, bagaimana pulak dengan bangke setan.'"
2,USER Gua setan dongggg'
2,USER Ih banci selotipan \xf0\x9f\x98\x82'
2,USER USER MAJU KAMU NGATAIN MAMA AKU BOLOT'
2,USER Kenapa org baik selalu dikasih cobaan dengan berhub sama org yg brengsek?\xf0\x9f\x98\x82'
2,USER ngentot yuk'
2,USER Pengen ngentot kmu dong'
2,USER USER Korban cuci otak maijen K. Kunyuk.'
2,USER USER udik amat gabisa pecahin balon wkwk'
2,USER Enteng banget sih rahangnya tolol-tololin anak orang'
2,USER USER USER Admin USER ini emang kebangetan tolol kemarin kemarin Dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog!!!!!!!!!!!!!'
2,USER Oh kamu dasar bajingan'
2,USER maju lu sini asu URL
2,USER ya angkot lebih goblog'
2,USER Gua emg lagi diving sarap'
2,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Yg pasti bkn perempuan kyk cih pero lo yg di dpn umum sok kalem tp di blkg garunsang liar kyk pecun yg sebulan ga mangkal\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2,"USER Gua jadi takut teh temenan sama lu, maennya ama setan wqwq'"
2,USER Lu nga serem teh maennya sama setan wqwq'
2,USER USER Salah ortunya dunk kak kenapa mereka kampret kalo mereka bukan kampret ga mungkin menetas kampret \xf0\x9f\x98\x85'
2,USER Aku lihat dr cara kamu ngomong kayak nya kamu gk di sekolahin bapakmu dan gk di ajarin yg baik sama bapak mu.. memang lah bapak mu bisa nya bikin anak doang .. ya gini lah jd nya dapat anak kampret'
2,USER Duit &amp; kekuasaan yg bikin org jadi kampret.Haduhhh pdhl dunia cuma tempat singgah bro \xe2\x98\x9d\xef\xb8\x8f'
2,USER Kampret sudah merusak Nusantara dari jaman Majapahit dan terus berlangsung hingga kini terlebih setelah diwadahi oleh HTI cs dg ide killafah'
2,USER Buka ku ngentot lobang memekmu yg enak itu'
2,USER Ku mau ngentot lobang pantatmu cantik km mampu ngga kontol urut besar ukuran 3jari setengah besar panjang..km sanggup cantik?'
2,USER Ohh mami kontolku besar panjang 3jari setengah panjang lewat pusat aku..mungkin 3 aku ngentot mami.mami kecapaian...'
2,USER Sni mami aq yg jlatin memek nya'
2,"USER USER USER Pria Isis make burka untuk menghindar dan lari dr peperangan dan surga yg d janjikan lo diam membisu\n\n&amp; dr mana lo tau dia pria?tidak punya tv ye?nggak nonton wawancara wanita pemelihara hewan anjing itu?\nLo bukan gembel warnet kan?silahkan buka youtube deh,biar lo dgar suaranya'"
2,"USER USER Tolol...apa hubungannya dgn rumahtangga?urus saja kerjaanmu,gk usah banyak cakap.kamu jadi menteri di PECAT,jd gubernur,malah membuat jakarta semakin gk karuan.sebentar lagi juga hancur tuh jakarta....'"
2,"USER USER nih sompret nikah mulu, bijimana cara ngerayu nyah yaa?\xf0\x9f\x98\x85'"
2,USER USER Tmbh songong aja di bencong halu...g usah di beritain opo min...'
2,"USER USER Dan nantinya akan mengeluarkan sebuah lagu, kan kampret yak, tunggu saja tgl mainnya'"
2,USER USER Memang KAMPUNGAN dan NORAK baru tau ?'
1,USER USER Penistaan bencong'
2,USER USER Ini orang pasti lupa bayar karyawan nya jangan bacot'
2,"USER aduh aduh nenek, makin tua makin jahat, apakah politik identitas membuat hatimu buta ? COBA PIKIR NORAK BUKAN ? KAMPUNGAN NEK NEK'"
2,USER Banci!!!! Kalau memang gentlemen Sebut saja siapa orangnya!!!'
2,"USER BANGSAT KAPINDIANG TAIK BEGO TOLOL SETANALAS NDASMU BABI ANJING MONYET PEKOK CEBONG KODOK KATAK .MARI KITA HILANGKAN KOSA KATA INI DARI OTAK KITA,SEPAKAT?.'"
2,USER Biadab itu memang perempuan iblis dya'
2,"USER KUNYUK NYA MASIH GAK BERANI PULANG... CECUNGUK2NYA PUN SETIA MENUNGGU... HAHAHAHA, ASLI NGAKAK'"
2,USER PARTAI KORUPSI SAPI......goblog...'
2,"USER Udah kuduga...selama kunyuk kunyuknya kolojengking durung modar yo ancen ngene iki...Gusti Allah mboten sare, makin melek karo hukum biadab kalah karo wong wong asu'"
2,"USER Yg bawak kabur 35 T si hanggo ke singapura, si monyet ni diam aja'"
2,"USER USER USER USER Jiaaahh gw aja g kepikiran loh cuma karna warna, kalo sempet ada yg mikir kek gitu, kebangetan idiot nya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2,USER sini. Om jilatin memek nya. Mau nggak'
2,"USER USER USER USER USER USER Dasar bloon, tw mana fiksi? sekarang mengunduh buku gampang dasar perek harga seratusan\xf0\x9f\x98\x82\xf0\x9f\x98\x81\xf0\x9f\x98\x82'"
2,USER Ke goblog an yang hqq ketika pacaran bertahun2 tapi gatau ketemu..fake ppl is everywhere.. mesakno se tapi kok heran aku wkwkwk'
2,"USER USER USER USER USER USER 3 kali nyapres, 3 kali gagal... apa ga tolol tuh namanya?'"
2,"USER USER USER USER USER USER IYA. SOALNYA LOE ga tahu junjungan loe toh membantai 200 lebih orang timtim peristiwa santa cruz... juga menculik aktivis, ga tahu di mana skrang... Loe ga sadar kalau junjunganmu itu penjahat internasional dan dicekal di beberapa negara? Move on... TOLOL...'"
2,USER USER USER USER USER USER katanya indonesia lenyap 2030... punya pujaan TOLOL ya pengikutnya lebih TOLOL... dan bencong... anak nya pun ikut BENCONG..'
2,"USER USER USER USER USER USER Udah TOLOL, bencong lagi.... bencoooooooonnnnnnggggg...... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xaa'"
2,USER Psi itu kan kumpulan perek2 dan perek laki2 sekjenya jd otaknya duit2 suruh mikir ga bisa sama bgt dgn KEBO'
2,"USER Ya begini ni kwalitas Kadernya ,Buta sejarah goblok tolol ,tapi selalu menyalahkan Pemerintah ,Terus Kalian sdh nyumbang apa trhdp Bangsa ??? \nMikir !!!!\njangan jd sapi diladang cm numpang makan doang.'"
2,USER USER Banyak bacot aja lo...\nSekarang kok diobok obok tuh'
2,USER mampus lu kunyuk'
2,"USER USER kalau pakai cara yang baik saya jamin gak ada yang peduli bos, jatohnya cuman kayak first travel. Yang booming cuman pelakunya tapi korbannya di tenggelemin, orang indonesia pada budek, harus diteriakin dulu baru ngerti.'"
2,USER Heh bajingan!!!! Ngapain lo kloning akun gue!!! BANGSAT'
2,USER bajingan tengik memang'
2,USER goblok bgt dah anjing'
2,USER USER USER tai dibls juga pake acc lain\xf0\x9f\x98\x82. jd enak dipanggil hyung'
2,USER Tai kuda diem aja ok.'
1,USER Perbandingan fotonya jangn kek gni siiichhh pak....\xf0\x9f\x98\xb1 Nyerem2in aj. #trauma pernah dikejar bencong!\xf0\x9f\x98\xa5'
2,"USER USER USER Umat islam siapa yg ente mksd??\nFPI? HTI? Mrk bkn muslim. Tp penista islam. Bajingan mrk itu. Muslim tdk mgkn berbuat onar. Pengecut lari dr tgg jwb stlh mesum.\nApa2 islam, apa2 islam. Giliran mesum apa itu islam? Berbuat onar itu islam? Mau ganti Pancasila itu islam? Bajingan!!'"
2,USER pgn ngomong bangke'
2,USER Iya anjir dah'
2,USER USER Gua top in KPK brani meriksa dia dia org .. Kpk mah tebang pilih doi kampungan'
2,"USER Kn udh d kirimn kontol aq,, fto memek km mna'"
2,"USER USER USER Yg mulai duluan siapa ya? Gue bales lo sakit jiwa?? Ettt dah jd laki kok banci, URL"
2,USER USER USER USER USER Lo dongok ya? Kata kata kok yg di dukung Prabowo?? Itu tanya cong.. bukan menyerang.. hadehhh dasar banci lo yakk'
2,"USER USER USER Aduhhh bencong USER, nyerang apa cong ? Gak kebalik? Rumpi deh lonte lanang ini.. dapur apa cong? Yg jelas dong.. jd banci jangan separo2.. kalah sama anaknya duda yg jd designer di LN lo.. \xf0\x9f\x98\x82\xf0\x9f\xa4\xaa\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\x85\xf0\x9f\x92\x85'"
2,"USER Eh banci. Teriak kofar kafir!! Lo aja masih suka coli muncrat kemana mana teriak itu mulu, berisik cong!! Dasar mulut banci yahhhh'"
2,"USER Elo kafir banci yakk.. ya ampun? Sdh kafir banci lagi, jangan sedih ya cong.. lo Google deh kafir banci kayak lo..'"
2,USER USER pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 35T bajingan taik asu maling sejati gawe indonesia rusak \xe2\x98\xba\xef\xb8\x8f'
2,USER USER Si lucinta lunaa El si banci tp geulis da oplas'
2,"USER + otak ga geser aja udeh sarap,apalagi ke geser yekan ntar bahaya ""apaan sih? Aku kerja beneran kok"" Elang liatin Em sambil masih usep palanya ""cewe apaan coba? Kamu nyantol aja aku udah bersyukur""'"
1,"USER USER Buat awal2 supaya gak nervous kalo foto sama ariel, foto sama saya aja dulu... \xf0\x9f\x98\x82 \xf0\x9f\x98\x82'"
2,USER USER USER USER Kampret tolol!!\nOrang kayak lo tu paling susah... Kagak ngerti2\nLo kalo copas gitu yg lkp... Males gwe bahasnya terlalu sering.. nyodorin kok copas gbr tanpa tau dr mana sumber nya.. payah'
2,USER Masih sore masnyaahh.. Banci pengkolan aja masih baru pada mandi'
2,USER yakali juga sih bolot amat aing'
2,USER Saya cape sm org bolot :( URL
2,USER USER USER USER USER ketok goblok e ancen bencong ngalam iki \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,USER bener kan anjir :('
2,USER Emg gembel'
2,USER Kemaren beli babi namanya fadil'
2,"USER .....Prabowo pengecut menuduh elit goblok dan maling secara serampangan ! Klo jantan dia hrs menyebut nama orangnya, klo tdk berani berarti banci ! kemungkinan yg dia maksud semua ketum partai lawan politiknya.....hahaha salam 2 periode.'"
2,USER USER berani gaji gw berapa biar buzzer bisa anonim ga ke forensik? pinter dikit ngambil buzzer gembel warnet sama aki2 gaptek wkwk'
2,USER USER Klo mo Jujur Lo jgn cuman ngeBacot aje Zonk!!! Gue tanye ape elo sanggup Kerja Sempurna klo jdi Menteri hah !!? Bacot doank lo bisenye. BiangKerok lo ahh Zonk !!!'
2,"USER USER USER Ketua karang Taruna saya namanya Andin ,Wakilnya namanya Sudin .. Jadi kalau saya panggil ktua dan wakilnya..\n\nSaya singkat saja ASU.....'"
2,USER Bodo katotoloyo model sia Zonk'
2,USER buzzer nya si zonk. gembel warnet nunggu kecyduk. digaji brp si?kl gede sini gw ajarin biar ip jadi anonim'
2,USER Gw sejak akil baliq 17 tahun Islam.\nDiperlakukan tidak adil. Gw bilang pernah. Bacot elo pernah bikin gak adil umat Islam.'
2,USER Memang salah satu turunan nya juga cebong kampret definisinya komplotan penyebar hoax yg koar koar sambil mencret'
2,"USER sssst...tidak perlu ribuuut... bikin budek...!!!\nkita lihat saja nanti tahun 2019, siapa yang akan di ridhoi oleh Allah SWT untuk memimpin kembali negara kita yang tercinta ini. \n\nsudah, titik.'"
2,"USER Yg makar omonganmu zon suka adu domba dan bawa nama islam ,agama pegangan hidup seseorang jgn sok suci kamu zon lambemu ndoweh banyak bacot'"
2,USER USER USER USER USER USER USER USER USER USER USER takbir wan sambil lempar bom alohmubarbar mayat ayat quran timteng bikin muslim radicals tolol tanpa otak.'
2,USER Babi betul lah dia ni haihhh'
2,USER Ente bajingan rampok negara'
1,USER USER Yang gambarnya monyet dua ya?'
2,USER Hauahahaha muke banci kecoa kafir z\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3'
2,USER HUAHAHAHA KAFIR PLONGA PLONGO NIH.. MUKE BANCI SALON \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x86 URL
2,USER Tolol luh.'
1,USER Kelakar kan hahhaha mmg klaka pon sbb cerita cinta monyet masa skolah menengah \xf0\x9f\xa4\xa3'
2,USER brisik lu bacot'
2,USER ya yg lebih bacot kan emg lu'
1,USER USER Bisa ular juga protein. Enzim babi juga.'
2,USER SINTING\n\nbaca dimana? :('
2,USER USER umuh &gt; persib\npersib kunyuk!!!!\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,USER muka muka pecun nih'
1,USER USER dan yang takut dengan adzan adalah IBLIS'
2,"USER ketawa smbil buang smpah sarap,\nlu mmg anjing kurap'"
2,USER Anjir mama lemon'
2,USER Anjir ngakak mulu gua'
2,"USER wkwkwk telat banget, idiot.'"
2,USER Gue doain budek lu \xf0\x9f\x98\x83 /g'
2,"USER Terima kasih atas informasinya...agar saya lebih jelas, mohon mas Jean Ivan berkenan kirimkan akun banci dimaksud ke DM saya.. maklum, saya gadget-er gagap... terima kasih...'"
2,USER Hdh cakep2 bolot'
2,"USER ayo, ngentot ma aku'"
2,USER Gi ngocok memek say'
2,USER USER Tujuan dibikin kaca tuh biar nyadar pas kemaren lu ngehina ismed belom lagi dulu2 bepe sm diego michel (pbfc) tolol lu'
2,USER Adminnya tolol'
2,USER Knp gak Selamat Natal aja sekalian ? \xf0\x9f\xa4\x97 hehe...dasar si mimin bolot ! \xf0\x9f\x98\x9d'
2,"USER Luh anak monyet ,sllu bawa2 agama ,kalo bicara politik harus tau wawasan .wwsn luh dangkal jdi kalo di sosmed luh bcranya sektariannizrm - pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong .makar .wong panglima gatot ajah .gak ada kaitannya makar 212.'"
2,"USER Partai elu plus konco2 lu bisanya cuma bikin MALU Indonesia aja min, mbok ya kalo goblok itu jgn kebangetan to min...'"
2,"USER PARTAI TOLOL, INDONESIA BELUM ADA THN SEGITU, DAN PEMIMPIMNYA KAFIR YA, CATET!!!'"
2,USER Akhirnya kena bacot lg :(('
2,USER Habis enak terus disakitin \nDasar cowok brengsek'
2,"USER Iyain aja gua, lama-lama kayak orang idiot ngobrol sama lu hyung.'"
2,USER USER Dasar bajingan tengik \xf0\x9f\x98\xa1'
2,USER USER USER Pakai memek hua hahaha'
2,USER iye anjir lu ngasih tau pw lu ke orang gak'
2,USER baru baca sarap kali'
2,USER Btw ini radha bajingan ga sih wqwq dat muah2nya wqwqwq URL
2,USER U gataw waktu taun baru dia valik lg tai bgt'
2,"USER USER Gerombolan pks masih bisa booking pecun di hotel travel, fashion hotel dan area sekitar gunung sahari plus mabes dan sekitarnya. Aleksis mah cuma tumbal buat pencitraan sisanya di amankan sama wan abud'"
2,"USER USER BTP the best ,,,abaikan kaum kampret otak micin ,,,'"
2,"USER USER Woiii GOBLOG, kalo Produk Kafir Anjing macam lu gak boleh dipake Muslim, ngapain dipromosikan ke negara muslim. TOLOL nih orang. Kebanyakan nelen Sperma Cebong lu ya. Muka tampang copet banyak bacot lu. Amplas dulu gih muka pake parutan, biar gantengan dikit kayak Babi'"
1,USER artikel buat manusia.tapi yg tidur anjing :V ada ada ae lu min USER'
2,"USER USER USER Statistik lu gembel. PKS itu partai gurem, kursinya cuma secuil di pemerintahan, pantes sedikit koruptornya.\n\nTapi kalo di persentasikan, ya jumlahnya sama aja.'"
2,USER wkwkw bodo zof'
1,USER bocil demen banget pisang nanti lama lama jadi monyet mau?'
2,USER Body bagus enak.ngentot lobang pantatmu say'
2,USER Ngga berani ngentot lobang pantatnya pantat lobang perem'
2,USER USER USER USER USER USER USER USER USER USER USER USER Di TV ada kok keterangan Menkes . Pd budek ajh kuping ny .'
2,USER USER USER #DaruratDuniaPeradilanIndonesia ..pengadilan negeti pun jadi tempat ajang kebencian SARA.. itu si terdakwa seiman hakim atau bukan. jika seiman ringan hukumannya jika beda agama hukum seberat beratnya kecuali sogok pake duit pengadilan indonesia brengsek \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,USER Kan hebat Ahok bisa memaafkan bini slm 7 thn bukan spt yg ono kabur krn ketauan menalukan ngaku ulama kok kelakuan bejad'
2,USER USER Bilang bajingan dikasih surat cinta KPI nggak si?'
2,USER USER Udik luh'
2,"USER Preman kampungan monyong putih kok dikasih panggung merusak acara, enek liatnya'"
2,USER USER USER USER Puisi untukmu:\nElu bajingan\nWajahmu setan\nMulutmu iblis\nMengaku manusia\nPadahal binatang mesum\n\n-- seni nyet --'
2,USER Hah? Wah bangke emang nih truk'
2,USER Wkwkwk admin USER tolol kuadrat'
2,USER udik udah mendarah daging di kamu'
2,USER Gembel ganteng ga perlu dikasihani karena byk yg mencintainya. Asik asik jos'
2,USER Gini dah ya gue jelasin.\n\nKan kalo dikasih dare ganti ava? Jadi pict banci gt2 kan ya? Nah lu sekalian dah ts jadi banci nya elah'
2,USER gausah sok cool gitu ngetik jutek. ga cocok udik bgt'
1,USER Wkwkwkwk untung gw ga pernah goblok alias emg uda pinter dari orok :v'
2,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER ini yang banci URL
2,USER USER Lo kunyuk'
2,USER Monyet bermuka kucing lagi makan pisank'
2,USER USER USER Asu mrk itu'
2,"USER USER Sama gincu aja ga berani, dasar banci'"
1,"USER Dan setelah bertanya ke teman2 arti dari kidu, aku tau jawabannya. Kidu itu adalah udik wkwk'"
2,USER ORANG IDIOT BERKOPIAH ...'
2,"USER USER USER Iya betul. Gubernur sebelumnya kan cuman bisa cari sensasi yang bikin cebong girang seperti ngomong ""tai"" , ""anjing"" , nenek dibentak-bentak'"
2,"USER Cashier tuh indon kan hahah mesti dia gelak, padan mula lo makan itu babi brengsek'"
2,USER pecun ku URL
2,"USER USER USER USER Saya hanya kasar thd si brengsek brisik itu, bukan thd Anda. Sana gawe lagi, perdalam ilmu, biar ga dungu seperti si onta busuk itu. Punya posisi bagus2 di sini, malah bertingkah busuk, jadi sampah skrg di gurun sana. Jgn seperti dia, Anda hrs dan pasti lbh baik lagi. \xf0\x9f\x91\x8d'"
2,USER USER USER USER Kampungan adrian nptl'
2,USER USER adian gaya lu kaya beruk. Gini klo supir tembak metromini masuk dpr.\nKampungan lu.'
